EID,Xvalue,Yvalue,Zvalue,time
18927,-2.9747955799102783,-9.771934509277344,0.8391677141189575,2017-04-14 20:28:37.731
18928,0.7038952708244324,-11.97100830078125,5.006275653839111,2017-04-14 20:28:37.741
18929,1.40180504322052,-12.933477401733398,5.608417510986328,2017-04-14 20:28:37.751
18930,-1.6879122257232666,-12.611457824707033,4.897339344024658,2017-04-14 20:28:37.761
18931,-6.005855083465576,-9.93354320526123,6.245275020599365,2017-04-14 20:28:37.771
18932,-12.719196319580078,-8.280346870422362,0.9062053561210632,2017-04-14 20:28:37.781
18933,-15.082273483276367,-7.274781703948975,-6.983886241912843,2017-04-14 20:28:37.792
18934,-11.074379920959473,-7.32505989074707,-13.578715324401855,2017-04-14 20:28:37.801
18935,-4.513070106506348,-8.208520889282228,-9.340977668762207,2017-04-14 20:28:37.811
18936,0.8487445116043091,-8.38688850402832,1.3670891523361206,2017-04-14 20:28:37.822
18937,3.87740969657898,-7.58483076095581,2.53306531906128,2017-04-14 20:28:37.832
18938,4.399345397949219,-7.049726963043213,3.062183856964112,2017-04-14 20:28:37.842
18939,3.665522813796997,-7.487865924835205,5.078101634979248,2017-04-14 20:28:37.852
18940,1.8914192914962769,-7.8721351623535165,4.288015365600587,2017-04-14 20:28:37.862
18941,-0.08858546614646913,-8.237251281738281,3.7217864990234375,2017-04-14 20:28:37.872
18942,-1.964442491531372,-9.615114212036133,2.383427858352661,2017-04-14 20:28:37.882
18943,-4.4520182609558105,-11.522095680236815,1.535880446434021,2017-04-14 20:28:37.892
18944,-6.540958881378174,-12.972981452941895,0.585382342338562,2017-04-14 20:28:37.902
18945,-7.6782050132751465,-12.902353286743164,0.8176198601722717,2017-04-14 20:28:37.922
18946,-7.6782050132751465,-12.902353286743164,0.8176198601722717,2017-04-14 20:28:37.922
18947,-7.715314865112305,-10.959458351135254,1.212663173675537,2017-04-14 20:28:37.926
18948,-7.630321025848389,-8.882488250732422,1.6711528301239014,2017-04-14 20:28:37.943
18949,-7.493851184844973,-7.484274387359619,2.085349798202514,2017-04-14 20:28:37.943
18950,-7.50462532043457,-7.399280548095702,2.185906171798706,2017-04-14 20:28:37.951
18951,-7.82185697555542,-7.920019149780272,2.4420857429504395,2017-04-14 20:28:37.963
18952,-7.156269073486327,-7.795520782470702,2.8012158870697017,2017-04-14 20:28:37.971
18953,-6.422446250915527,-7.480683326721191,2.9041666984558105,2017-04-14 20:28:37.981
18954,-5.960365295410156,-7.309497833251952,2.0661959648132324,2017-04-14 20:28:37.991
18955,-5.280411720275879,-7.544129371643066,1.6160861253738403,2017-04-14 20:28:38.001
18956,-4.685452938079834,-8.294712066650389,1.3718775510787964,2017-04-14 20:28:38.011
18957,-4.3430819511413565,-8.688557624816895,0.3663128614425659,2017-04-14 20:28:38.021
18958,-3.7014358043670654,-8.312667846679688,-0.03112462162971497,2017-04-14 20:28:38.031
18959,-3.3925838470458984,-7.917624950408935,-0.0802057534456253,2017-04-14 20:28:38.041
18960,-3.3028011322021484,-7.684190273284912,0.10295066982507706,2017-04-14 20:28:38.051
18961,-3.124433279037476,-7.894880294799805,0.5961562395095825,2017-04-14 20:28:38.062
18962,-2.8012158870697017,-8.349778175354004,1.3467384576797483,2017-04-14 20:28:38.072
18963,-2.9089550971984863,-8.432378768920897,2.22660756111145,2017-04-14 20:28:38.082
18964,-3.5470097064971924,-8.064867973327638,2.5055320262908936,2017-04-14 20:28:38.092
18965,-4.133589267730713,-7.760804653167725,2.2613234519958496,2017-04-14 20:28:38.102
18966,-4.3622355461120605,-7.259219646453857,1.823184609413147,2017-04-14 20:28:38.113
18967,-4.632780075073242,-6.708553314208984,1.2270283699035645,2017-04-14 20:28:38.123
18968,-5.0912699699401855,-6.598419666290282,0.4285621047019959,2017-04-14 20:28:38.133
18969,-5.784391403198242,-6.473921298980713,-1.0319008827209473,2017-04-14 20:28:38.142
18970,-6.217741966247559,-6.50025749206543,-1.7345991134643557,2017-04-14 20:28:38.161
18971,-6.217741966247559,-6.50025749206543,-1.7345991134643557,2017-04-14 20:28:38.163
18972,-6.915651798248291,-6.530185222625732,-1.646013617515564,2017-04-14 20:28:38.181
18973,-7.578845500946045,-6.5481414794921875,-1.2701239585876465,2017-04-14 20:28:38.181
18974,-7.886500358581543,-6.594828605651856,-1.0295066833496094,2017-04-14 20:28:38.188
18975,-7.287950038909912,-6.574477672576902,-0.829590916633606,2017-04-14 20:28:38.195
18976,-6.722918510437013,-6.754043102264402,-0.4596867263317108,2017-04-14 20:28:38.204
18977,-6.619967937469482,-7.010222434997559,-0.3519476354122162,2017-04-14 20:28:38.216
18978,-6.766014099121094,-7.419631004333496,0.0454898327589035,2017-04-14 20:28:38.224
18979,-6.847416877746582,-7.7189064025878915,0.3076549172401428,2017-04-14 20:28:38.234
18980,-7.085639953613281,-7.636306285858152,0.3687070608139038,2017-04-14 20:28:38.241
18981,-7.1730284690856925,-7.444770336151122,0.849941611289978,2017-04-14 20:28:38.251
18982,-7.216124057769775,-7.795520782470702,1.3431471586227417,2017-04-14 20:28:38.261
18983,-7.462726593017577,-8.431180953979492,1.115697979927063,2017-04-14 20:28:38.271
18984,-7.8122801780700675,-8.898050308227539,0.7709329724311829,2017-04-14 20:28:38.281
18985,-8.348581314086914,-9.490615844726562,0.3974374830722809,2017-04-14 20:28:38.291
18986,-8.621520042419434,-9.677363395690918,-0.2047042399644852,2017-04-14 20:28:38.301
18987,-8.432378768920897,-9.635464668273926,-0.7649474143981934,2017-04-14 20:28:38.311
18988,-8.449137687683105,-9.732429504394533,-1.2689268589019775,2017-04-14 20:28:38.321
18989,-9.421183586120604,-9.884461402893066,-1.944091796875,2017-04-14 20:28:38.331
18990,-11.334151268005373,-9.84256362915039,-2.5701754093170166,2017-04-14 20:28:38.341
18991,-13.287819862365724,-9.39245319366455,-2.8778305053710938,2017-04-14 20:28:38.352
18992,-14.59146213531494,-8.741230010986326,-2.813186883926392,2017-04-14 20:28:38.361
18993,-15.072696685791016,-7.960720539093018,-2.3965959548950195,2017-04-14 20:28:38.371
18994,-13.651738166809082,-7.387309551239014,-1.6675615310668943,2017-04-14 20:28:38.382
18995,-11.38323211669922,-7.633912086486816,-1.6065093278884888,2017-04-14 20:28:38.392
18996,-9.418789863586426,-8.04691219329834,-2.3116016387939453,2017-04-14 20:28:38.401
18997,-7.929595947265625,-8.322244644165039,-3.4105403423309326,2017-04-14 20:28:38.411
18998,-7.0353617668151855,-8.601169586181639,-4.566939830780028,2017-04-14 20:28:38.421
18999,-6.754043102264402,-9.089587211608887,-5.418078422546387,2017-04-14 20:28:38.432
19000,-7.728483200073242,-10.45667552947998,-5.489904403686523,2017-04-14 20:28:38.442
19001,-8.595184326171875,-12.835315704345705,-4.2951979637146005,2017-04-14 20:28:38.452
19002,-7.575253963470459,-15.324088096618652,-1.7764976024627686,2017-04-14 20:28:38.461
19003,-6.088454723358152,-17.310077667236328,0.7206547260284424,2017-04-14 20:28:38.471
19004,-4.859032154083252,-18.124107360839844,1.7046716213226318,2017-04-14 20:28:38.481
19005,-3.8738183975219727,-17.489643096923828,1.483207941055298,2017-04-14 20:28:38.491
19006,-2.8574798107147217,-16.22071647644043,1.7357962131500244,2017-04-14 20:28:38.501
19007,-2.217030763626098,-15.042769432067873,2.1116859912872314,2017-04-14 20:28:38.511
19008,-2.4588451385498047,-14.176068305969238,4.179079055786134,2017-04-14 20:28:38.522
19009,-4.322731018066406,-12.337321281433105,5.56173038482666,2017-04-14 20:28:38.533
19010,-3.251325845718384,-8.851364135742188,5.75326681137085,2017-04-14 20:28:38.541
19011,-4.6722846031188965,-6.835445880889893,5.738901615142822,2017-04-14 20:28:38.551
19012,-7.601590633392334,-5.463568210601807,0.5051765441894531,2017-04-14 20:28:38.561
19013,-9.91319179534912,-5.12119722366333,-5.03021764755249,2017-04-14 20:28:38.571
19014,-9.349357604980467,-4.957194805145264,-7.0341644287109375,2017-04-14 20:28:38.585
19015,-9.349357604980467,-4.957194805145264,-7.0341644287109375,2017-04-14 20:28:38.585
19016,-6.138733386993407,-6.434417247772218,-1.4963760375976562,2017-04-14 20:28:38.600
19017,-3.770867586135864,-7.8098859786987305,2.4444799423217773,2017-04-14 20:28:38.601
19018,-0.5207388401031494,-6.852205276489258,6.582857608795166,2017-04-14 20:28:38.611
19019,2.469619035720825,-7.526173114776611,5.08648157119751,2017-04-14 20:28:38.620
19020,0.9516952037811279,-4.8291049003601065,0.5015852451324463,2017-04-14 20:28:38.630
19021,-1.5502456426620483,-3.388992547988892,-1.037886381149292,2017-04-14 20:28:38.640
19022,-1.2761094570159912,-3.4081461429595947,1.535880446434021,2017-04-14 20:28:38.651
19023,0.2873041927814484,-3.5482068061828613,1.994369983673096,2017-04-14 20:28:38.660
19024,1.358709454536438,-3.362656354904175,1.278503656387329,2017-04-14 20:28:38.670
19025,1.677138328552246,-3.1220390796661377,0.2753331959247589,2017-04-14 20:28:38.681
19026,2.0135235786438,-2.9676129817962646,0.2513911724090576,2017-04-14 20:28:38.691
19027,2.227804660797119,-2.853888511657715,0.44532153010368347,2017-04-14 20:28:38.702
19028,2.827552318572998,-2.759317398071289,0.5889736413955688,2017-04-14 20:28:38.711
19029,2.9293057918548584,-2.986766576766968,0.6129156351089478,2017-04-14 20:28:38.721
19030,2.539050817489624,-3.3387143611907963,0.6057330369949341,2017-04-14 20:28:38.731
19031,2.2146365642547607,-3.957615375518799,0.1867477297782898,2017-04-14 20:28:38.741
19032,1.5478514432907104,-4.741716384887695,0.2382230758666992,2017-04-14 20:28:38.751
19033,0.11372458189725874,-5.9795188903808585,0.5482721924781799,2017-04-14 20:28:38.761
19034,-1.923741102218628,-7.736862659454348,0.9540894031524658,2017-04-14 20:28:38.771
19035,-6.9024834632873535,-11.001357078552246,-0.5626373887062073,2017-04-14 20:28:38.782
19036,-20.183120727539066,-19.59534454345703,-13.019668579101562,2017-04-14 20:28:38.792
19037,-39.226600646972656,-28.80224609375,-22.689849853515625,2017-04-14 20:28:38.802
19038,-39.226600646972656,-17.16762351989746,-13.777433395385742,2017-04-14 20:28:38.812
19039,-20.17952919006348,0.2980781197547913,-10.195708274841307,2017-04-14 20:28:38.822
19040,-10.457873344421387,3.6068649291992174,-14.204798698425293,2017-04-14 20:28:38.832
19041,-6.709750175476074,-0.8547300100326538,-8.523358345031737,2017-04-14 20:28:38.841
19042,-5.856217384338379,-3.6320040225982666,-3.913322687149048,2017-04-14 20:28:38.852
19043,-4.945223808288574,-5.3151278495788565,-3.799597978591919,2017-04-14 20:28:38.862
19044,-4.007893562316895,-8.305485725402832,-2.24935245513916,2017-04-14 20:28:38.872
19045,-2.086546897888184,-12.192472457885742,0.14844051003456116,2017-04-14 20:28:38.882
19046,-0.6631938815116882,-13.095086097717285,2.851494312286377,2017-04-14 20:28:38.891
19047,-5.171475887298584,-9.240421295166016,3.9971196651458736,2017-04-14 20:28:38.902
19048,-10.697293281555176,-7.321468830108643,1.8614917993545528,2017-04-14 20:28:38.913
19049,-12.077550888061525,-7.1490864753723145,-0.9313444495201112,2017-04-14 20:28:38.922
19050,-10.436325073242188,-7.533355712890625,-5.413290023803711,2017-04-14 20:28:38.932
19051,-7.405265808105469,-8.918401718139648,-8.070854187011719,2017-04-14 20:28:38.942
19052,-2.562992811203003,-10.128670692443848,-0.6979097723960876,2017-04-14 20:28:38.952
19053,0.8068459630012512,-9.691728591918944,0.7841010689735413,2017-04-14 20:28:38.962
19054,2.278082847595215,-8.652645111083983,2.100912094116211,2017-04-14 20:28:38.972
19055,3.4548330307006836,-7.796717643737793,3.6176388263702393,2017-04-14 20:28:38.982
19056,3.2166099548339844,-7.202955722808838,4.448426723480225,2017-04-14 20:28:38.993
19057,2.0673930644989014,-7.271190643310548,3.1064767837524414,2017-04-14 20:28:39.005
19058,-0.17717093229293826,-8.052897453308105,2.4588451385498047,2017-04-14 20:28:39.012
19059,-2.273294448852539,-9.379284858703613,2.6431987285614014,2017-04-14 20:28:39.022
19060,-4.390965938568115,-10.740388870239258,2.188300371170044,2017-04-14 20:28:39.032
19061,-6.275202751159668,-11.567585945129395,1.646013617515564,2017-04-14 20:28:39.042
19062,-7.0138139724731445,-10.854113578796387,1.9105730056762693,2017-04-14 20:28:39.052
19063,-7.353790283203125,-9.750386238098145,2.7437551021575928,2017-04-14 20:28:39.062
19064,-7.8721351623535165,-9.048885345458984,3.317166566848755,2017-04-14 20:28:39.072
19065,-8.370129585266112,-9.094375610351562,3.3063924312591566,2017-04-14 20:28:39.082
19066,-8.210914611816406,-9.479841232299805,2.49834942817688,2017-04-14 20:28:39.092
19067,-6.888118267059326,-8.9866361618042,2.3319525718688965,2017-04-14 20:28:39.102
19068,-5.474342346191406,-8.112752914428711,2.0721814632415767,2017-04-14 20:28:39.112
19069,-4.535815238952637,-7.617152690887451,1.6699557304382324,2017-04-14 20:28:39.121
19070,-4.37420654296875,-7.7631988525390625,1.0235211849212646,2017-04-14 20:28:39.131
19071,-4.170699596405028,-8.184578895568848,0.333991140127182,2017-04-14 20:28:39.141
19072,-3.626018524169922,-8.457517623901367,-0.11611878126859665,2017-04-14 20:28:39.152
19073,-2.9005753993988037,-8.418013572692871,-0.2944868206977844,2017-04-14 20:28:39.162
19074,-2.2421698570251465,-8.090007781982424,-0.44532153010368347,2017-04-14 20:28:39.172
19075,-1.8674772977828984,-7.961917877197266,-0.2489969730377197,2017-04-14 20:28:39.181
19076,-1.9847931861877441,-8.20612621307373,0.4010287821292877,2017-04-14 20:28:39.191
19077,-2.517503023147583,-8.492233276367188,1.259350061416626,2017-04-14 20:28:39.210
19078,-2.517503023147583,-8.492233276367188,1.259350061416626,2017-04-14 20:28:39.211
19079,-3.3518824577331543,-8.390480041503906,2.01232647895813,2017-04-14 20:28:39.219
19080,-4.061763286590576,-7.791929244995117,2.449268341064453,2017-04-14 20:28:39.230
19081,-4.061763286590576,-7.791929244995117,2.449268341064453,2017-04-14 20:28:39.230
19082,-5.640739440917969,-6.403292655944824,1.4891934394836426,2017-04-14 20:28:39.241
19083,-6.095637321472168,-5.816712856292725,0.7374141216278076,2017-04-14 20:28:39.251
19084,-6.554127216339111,-5.577292919158936,-0.02274491637945175,2017-04-14 20:28:39.263
19085,-6.965929985046388,-5.8885393142700195,-0.7733271718025208,2017-04-14 20:28:39.271
19086,-7.486668586730957,-6.567295074462893,-1.5298948287963867,2017-04-14 20:28:39.283
19087,-7.7404541969299325,-7.005434036254883,-1.7537527084350586,2017-04-14 20:28:39.291
