EID,Xvalue,Yvalue,Zvalue,time
17203,6.048950672149657,-5.9986724853515625,-1.679532527923584,2017-04-17 15:15:13.116
17204,5.556941986083984,-2.5354595184326167,1.1779472827911377,2017-04-17 15:15:13.128
17205,3.6152446269989014,-1.5861586332321167,3.1052796840667725,2017-04-17 15:15:13.136
17206,2.340332269668579,-1.8279730081558228,2.5007436275482178,2017-04-17 15:15:13.145
17207,1.5574282407760618,-2.628833532333374,1.2988544702529907,2017-04-17 15:15:13.156
17208,0.08858546614646913,-4.6950297355651855,-0.08259996026754379,2017-04-17 15:15:13.166
17209,-2.167949676513672,-7.735665798187256,-1.0366892814636228,2017-04-17 15:15:13.175
17210,-4.079719543457031,-10.571598052978516,-0.6643909811973572,2017-04-17 15:15:13.185
17211,-5.108029365539551,-12.235568046569824,0.6332663297653198,2017-04-17 15:15:13.196
17212,-4.643554210662842,-12.26669216156006,1.3551181554794312,2017-04-17 15:15:13.206
17213,-3.4763808250427246,-11.659762382507324,1.8914192914962769,2017-04-17 15:15:13.216
17214,-1.9716250896453853,-11.113883972167967,2.7557260990142822,2017-04-17 15:15:13.227
17215,-0.7194576263427734,-10.927136421203613,4.4520182609558105,2017-04-17 15:15:13.235
17216,-0.2645592987537384,-10.9091796875,3.318363666534424,2017-04-17 15:15:13.245
17217,0.8631097078323364,-10.243592262268066,-1.1791443824768066,2017-04-17 15:15:13.255
17218,0.8307880163192749,-9.952696800231934,-2.7688941955566406,2017-04-17 15:15:13.265
17219,0.4405331015586853,-10.340557098388672,-2.778470993041992,2017-04-17 15:15:13.275
17220,1.3275848627090454,-8.834604263305664,-2.7317841053009047,2017-04-17 15:15:13.285
17221,2.1703438758850098,-7.15387487411499,-2.3582887649536133,2017-04-17 15:15:13.294
17222,2.0829553604125977,-6.178237438201902,-2.0171148777008057,2017-04-17 15:15:13.305
17223,1.7166426181793213,-5.992686748504639,-1.9632453918457031,2017-04-17 15:15:13.314
17224,0.930147349834442,-6.736086368560791,-1.8830395936965945,2017-04-17 15:15:13.324
17225,-0.05027823522686958,-7.947552680969237,-1.1516109704971311,2017-04-17 15:15:13.335
17226,-0.6631938815116882,-8.939949035644531,0.07900865375995636,2017-04-17 15:15:13.345
17227,-0.8619126081466675,-9.617507934570312,1.2054805755615234,2017-04-17 15:15:13.355
17228,-0.9804255962371826,-9.72165584564209,2.0590133666992188,2017-04-17 15:15:13.365
17229,-0.6991068720817566,-9.26795482635498,2.681505918502808,2017-04-17 15:15:13.375
17230,-0.3746925592422485,-8.379706382751465,2.476801633834839,2017-04-17 15:15:13.385
17231,-0.015562310814857485,-7.7631988525390625,1.6723499298095703,2017-04-17 15:15:13.395
17232,-0.0586579404771328,-7.521384716033935,0.5805938839912415,2017-04-17 15:15:13.404
17233,-0.5758054852485657,-8.08043098449707,-0.2011129409074784,2017-04-17 15:15:13.415
17234,-0.9660604000091552,-8.81784439086914,-0.5925649404525757,2017-04-17 15:15:13.425
17235,-1.0905588865280151,-9.156624794006348,-0.9457096457481384,2017-04-17 15:15:13.435
17236,-0.828393816947937,-9.299078941345217,-1.1049240827560425,2017-04-17 15:15:13.445
17237,-0.3938461840152741,-9.481039047241213,-1.2689268589019775,2017-04-17 15:15:13.455
17238,0.15083470940589905,-10.219650268554688,-1.2545616626739502,2017-04-17 15:15:13.465
17239,0.5734112858772278,-10.923544883728027,-0.7038952708244324,2017-04-17 15:15:13.475
17240,0.8140285611152649,-11.69806957244873,-0.061052143573760986,2017-04-17 15:15:13.485
17241,0.4106055796146393,-12.558785438537598,0.152031809091568,2017-04-17 15:15:13.495
17242,-0.6332663297653198,-13.257891654968262,-0.9600749015808104,2017-04-17 15:15:13.505
17243,-1.824381709098816,-13.73194408416748,-2.315192937850952,2017-04-17 15:15:13.515
17244,-2.7712883949279785,-13.704410552978516,-2.8119897842407227,2017-04-17 15:15:13.525
17245,-3.1759085655212402,-12.94185733795166,-2.7509377002716064,2017-04-17 15:15:13.535
17246,-3.2225954532623287,-12.585121154785154,-2.52109432220459,2017-04-17 15:15:13.545
17247,-3.1064767837524414,-12.348094940185547,-2.154781579971313,2017-04-17 15:15:13.555
17248,-2.597708940505981,-12.225991249084473,-2.590526342391968,2017-04-17 15:15:13.565
17249,-1.6819267272949219,-11.858481407165527,-3.5158851146698,2017-04-17 15:15:13.576
17250,-0.7625532150268555,-11.47421169281006,-4.1431660652160645,2017-04-17 15:15:13.585
17251,-0.1256955862045288,-11.21324348449707,-4.094084739685059,2017-04-17 15:15:13.595
17252,-0.3687070608139038,-11.535264015197756,-3.4763808250427246,2017-04-17 15:15:13.605
17253,-0.9660604000091552,-12.370840072631836,-3.159149169921875,2017-04-17 15:15:13.615
17254,-1.0881646871566772,-12.775460243225098,-2.9604303836822514,2017-04-17 15:15:13.625
17255,-0.7386112213134766,-12.57195281982422,-2.7748796939849854,2017-04-17 15:15:13.637
17256,-0.35075053572654724,-11.892000198364258,-1.7417817115783691,2017-04-17 15:15:13.647
